source_center,destination_center,recommended_route_type,delay_ratio,sla_breach,trip_uuid
949,944,Carting,1.5215065590771235,1.0,12
278,262,Carting,1.5207290860456297,1.0,12
813,813,Carting,1.520638730465981,1.0,16
993,986,Carting,1.5190972222222223,1.0,4
1221,1203,Carting,1.5185211047213614,0.9166666666666666,12
370,364,Carting,1.5185185185185186,1.0,1
451,448,Carting,1.5183663895847568,0.8947368421052632,57
1162,1147,Carting,1.5182065741276267,0.8571428571428571,14
909,903,Carting,1.5180091547949306,1.0,36
748,847,Carting,1.5171087995517107,0.9790209790209791,143
882,870,Carting,1.5145941046884042,0.9666666666666667,30
344,334,Carting,1.5143818604082924,0.9126984126984127,126
163,165,Carting,1.5138608870967742,1.0,8
957,948,Carting,1.5135729107715525,1.0,6
171,29,Carting,1.513069246939788,0.8333333333333334,30
887,869,Carting,1.51254760392017,1.0,34
1196,1188,Carting,1.5117011851974258,1.0,42
954,942,Carting,1.5113911151505135,1.0,7
204,189,Carting,1.5110722240451209,0.9310344827586207,58
34,6,Carting,1.5110666242873767,0.8833333333333333,180
1344,1323,Carting,1.510580303527349,0.5,4
772,770,Carting,1.5103808761097763,1.0,9
1169,1150,Carting,1.5098865943344828,1.0,55
1068,1059,Carting,1.5095080036063009,0.96875,32
479,468,Carting,1.5091812445501056,1.0,139
1447,1409,Carting,1.5085389023291902,0.9375,16
977,971,Carting,1.507673718540049,1.0,8
426,433,Carting,1.5075421727672638,1.0,18
411,415,Carting,1.507315215648549,1.0,6
819,808,Carting,1.5066924990313975,1.0,26
81,82,Carting,1.5056277056277056,1.0,4
364,358,Carting,1.5048885674428016,0.7916666666666666,24
996,989,Carting,1.5042510860922573,0.9795918367346939,49
851,849,Carting,1.5009140333475572,1.0,38
1098,1093,Carting,1.5006364859748058,0.9411764705882353,85
566,744,Carting,1.5000440852873371,0.8897338403041825,263
1486,1477,Carting,1.5,1.0,1
463,436,Carting,1.498756716616995,1.0,7
1084,1078,Carting,1.4987565876152833,1.0,20
128,134,Carting,1.4970814132104455,1.0,4
1343,1323,Carting,1.496011526298969,0.5,4
707,708,Carting,1.4955607992070326,0.5,16
1197,1177,Carting,1.493521455085184,0.8888888888888888,36
838,829,Carting,1.4933122038430504,0.9333333333333333,15
1106,1091,Carting,1.4929697369143735,1.0,34
434,435,Carting,1.492767323026296,1.0,21
790,780,Carting,1.4926078092658044,1.0,48
517,509,Carting,1.4919397530001246,1.0,22
894,897,Carting,1.4918777596738892,0.6296296296296297,81
688,684,Carting,1.4914487635290945,1.0,36
748,987,Carting,1.4896333379622566,0.9640718562874252,167
801,793,Carting,1.4889652894350547,1.0,12
184,182,Carting,1.4876310544722486,0.9375,16
807,804,Carting,1.4869778848154134,1.0,38
41,6,Carting,1.4867811630746899,1.0,7
385,377,Carting,1.4861909237379163,0.8333333333333334,6
556,547,Carting,1.4859277296777298,1.0,12
767,767,Carting,1.48454874373992,0.875,8
391,6,Carting,1.4834391396799607,0.9,10
152,135,Carting,1.4825345476297416,0.8823529411764706,17
788,787,Carting,1.482480620155039,0.6666666666666666,3
983,971,Carting,1.4814337472760468,0.78125,32
165,161,Carting,1.4813048109577285,1.0,12
973,975,Carting,1.4787198239140031,1.0,60
806,984,Carting,1.4778867102396516,1.0,6
397,398,Carting,1.4774955600327586,1.0,8
1347,1329,Carting,1.4761897205971222,1.0,18
937,925,Carting,1.4758003832946456,0.9411764705882353,34
821,817,Carting,1.4743175016657044,0.9305555555555556,72
358,393,Carting,1.4732598039215685,0.9375,16
823,821,Carting,1.473123430685873,0.75,4
1028,1032,Carting,1.4726458540377179,1.0,78
779,772,Carting,1.4725098635025105,0.9615384615384616,26
702,696,Carting,1.471486598641127,0.9642857142857143,28
106,105,Carting,1.4701555534240645,0.8970588235294118,68
903,888,Carting,1.4693974237929353,0.7741935483870968,93
85,97,Carting,1.4665473372306397,0.7678571428571429,56
748,752,Carting,1.465079121148575,1.0,12
758,755,Carting,1.4644032814799406,1.0,38
992,801,Carting,1.4632624434991046,1.0,42
1013,1003,Carting,1.462822510822511,1.0,5
1200,1185,Carting,1.4626959247648903,1.0,3
154,157,Carting,1.4624238852579783,0.8888888888888888,18
1143,1119,Carting,1.4622961577258433,1.0,74
115,117,Carting,1.4615384615384617,1.0,2
906,884,Carting,1.4596581019930674,0.5656565656565656,99
486,481,Carting,1.4595809283309285,0.625,8
416,415,Carting,1.45926963421108,0.6470588235294118,17
168,25,Carting,1.4582677738927738,0.875,8
76,249,Carting,1.4581676098425038,0.7222222222222222,126
1186,1174,Carting,1.4572072133076917,0.7272727272727273,11
756,762,Carting,1.4566973791163735,1.0,4
100,5,Carting,1.4563827787070793,0.8148148148148148,27
694,689,Carting,1.4561502194088793,1.0,5
7,130,Carting,1.455642965751387,1.0,7
325,322,Carting,1.4555648956887346,1.0,12
856,848,Carting,1.4548846587428736,0.9473684210526315,57
901,887,Carting,1.4543508562325769,1.0,3
583,581,Carting,1.4533248081841432,1.0,2
1158,1135,Carting,1.451065126701692,1.0,34
919,912,Carting,1.4506179304566402,1.0,4
62,411,Carting,1.4503199709278685,0.8461538461538461,13
700,697,Carting,1.447530212595894,0.9761904761904762,42
933,928,Carting,1.4457338794280281,0.85,20
1461,710,Carting,1.443838980054825,0.8,10
91,135,Carting,1.4432371102820227,0.8705882352941177,85
345,349,Carting,1.442686691629962,0.7692307692307693,26
1153,8,Carting,1.4419642857142856,1.0,2
984,955,Carting,1.4398261120779126,0.8518518518518519,27
1109,1068,Carting,1.4386712778404795,1.0,10
288,256,Carting,1.438668278204369,0.8571428571428571,7
193,193,Carting,1.4375131743195684,0.88,25
509,507,Carting,1.4375,1.0,2
719,720,Carting,1.4351824322870728,0.875,8
102,100,Carting,1.4349322380024134,1.0,18
479,482,Carting,1.4337332395951023,0.631578947368421,76
998,989,Carting,1.4335270754625593,1.0,16
350,351,Carting,1.4330495459594068,0.8,15
1175,1154,Carting,1.431949176401204,0.8545454545454545,55
594,592,Carting,1.4309736842387657,0.8571428571428571,7
76,273,Carting,1.430864518378287,0.7777777777777778,18
916,829,Carting,1.430602784703184,0.9767441860465116,172
134,152,Carting,1.4298835797315537,0.8571428571428571,14
997,988,Carting,1.4297334311555325,1.0,12
946,931,Carting,1.4288821202613675,0.8787878787878788,33
450,444,Carting,1.4287877066094268,1.0,112
1205,1187,Carting,1.4280701754385963,1.0,6
134,144,Carting,1.4267471091000503,1.0,3
903,1103,Carting,1.4263688596533906,0.46153846153846156,13
179,174,Carting,1.4262981206928622,0.5689655172413793,58
992,985,Carting,1.4254301451302676,1.0,10
1186,1175,Carting,1.425151515151515,1.0,11
834,908,Carting,1.425105650978903,0.967741935483871,155
836,829,Carting,1.4245621197308438,1.0,3
1278,1264,Carting,1.4242568668309137,0.9583333333333334,24
11,79,Carting,1.4237840958602743,0.6571428571428571,175
1144,1125,Carting,1.4234640756824217,0.9117647058823529,102
794,793,Carting,1.4218327235003014,1.0,3
307,306,Carting,1.4213675213675214,1.0,3
267,265,Carting,1.4210120286471462,1.0,20
678,674,Carting,1.420772491905308,0.8333333333333334,6
554,969,Carting,1.4206231044940723,1.0,3
371,367,Carting,1.4201860231271997,1.0,4
834,836,Carting,1.4199643445103065,0.9074074074074074,54
623,620,Carting,1.4191848967989125,0.75,4
613,613,Carting,1.4184050886267006,1.0,14
241,241,Carting,1.4166086393281516,1.0,10
766,767,Carting,1.416469112195164,0.9444444444444444,18
803,802,Carting,1.4159139420278202,0.8947368421052632,38
206,201,Carting,1.4151465895215896,0.85,20
1028,1020,Carting,1.4148830098136804,0.639344262295082,61
1323,1304,Carting,1.4147286821705427,1.0,2
1178,1076,Carting,1.4146293531573506,0.8222222222222222,45
8,173,Carting,1.4143755435177856,0.6290322580645161,62
702,699,Carting,1.41398315925074,1.0,6
411,414,Carting,1.4135140109466469,0.72,25
579,574,Carting,1.4132444479768194,1.0,42
968,908,Carting,1.412548499487909,1.0,80
1140,1129,Carting,1.4102129402129402,0.8333333333333334,6
566,570,Carting,1.4082691678137547,0.8302469135802469,324
129,133,Carting,1.4080662393162393,1.0,6
183,180,Carting,1.4075585257731356,0.84375,32
1082,1076,Carting,1.4070726436425685,0.96,25
265,263,Carting,1.4069786721158486,1.0,15
256,266,Carting,1.4063802334092401,0.8392857142857143,56
93,118,Carting,1.4057971014492754,1.0,2
251,256,Carting,1.405568690616076,0.75,8
907,912,Carting,1.4043880169033407,1.0,6
894,888,Carting,1.4030464097423356,0.7045454545454546,88
165,162,Carting,1.4027860017246336,1.0,8
686,682,Carting,1.4026645905579183,0.8,5
765,757,Carting,1.399819650532409,1.0,3
1323,1308,Carting,1.399546531899473,0.75,4
398,392,Carting,1.399436600352493,0.9722222222222222,36
1082,1074,Carting,1.399186401273639,0.7,20
699,702,Carting,1.3979838723840656,0.9375,16
88,91,Carting,1.397820265042052,1.0,44
165,165,Carting,1.3977258852258851,0.6666666666666666,6
1254,1231,Carting,1.3971203975236233,0.8333333333333334,12
1255,1237,Carting,1.393955078496906,0.7307692307692307,26
1049,1037,Carting,1.3929260989340042,0.9545454545454546,22
984,954,Carting,1.3929116868885014,0.8333333333333334,6
723,725,Carting,1.3925187400843824,1.0,5
112,108,Carting,1.3924682395644283,0.5,2
353,350,Carting,1.3917683765509852,0.8936170212765957,47
116,116,Carting,1.389811782420478,1.0,16
995,990,Carting,1.3897531684391669,1.0,28
1131,1125,Carting,1.3883549478275743,0.8160919540229885,87
8,31,Carting,1.3883281862399879,1.0,14
874,1316,Carting,1.3877155339345086,0.5454545454545454,22
1075,1062,Carting,1.3874036209465863,0.8928571428571429,28
1116,1111,Carting,1.3868002879990238,1.0,12
1243,1225,Carting,1.3855501191848263,0.6666666666666666,9
256,248,Carting,1.3852069135953362,0.6833333333333333,60
345,353,Carting,1.3834487734487735,0.7142857142857143,7
255,295,Carting,1.380327868852459,1.0,2
296,292,Carting,1.3791502183558797,0.7837837837837838,37
336,333,Carting,1.3791134737439903,0.8095238095238095,42
134,145,Carting,1.377593075756933,0.9081632653061225,98
32,79,Carting,1.3769161154909,0.61,200
1012,1006,Carting,1.3768873355796023,0.9,30
1430,1415,Carting,1.376107099000702,0.8181818181818182,44
1142,1128,Carting,1.3734155070518705,0.8787878787878788,33
1132,1120,Carting,1.3710653263291743,0.8412698412698413,63
117,115,Carting,1.3706293706293706,1.0,2
166,162,Carting,1.3696236559139785,1.0,2
1140,1130,Carting,1.3681656533015434,0.9152542372881356,118
916,807,Carting,1.3680098598483625,0.9537037037037037,108
120,119,Carting,1.3673719958202717,1.0,4
435,432,Carting,1.3673171124674321,0.8888888888888888,36
1192,1182,Carting,1.3654793906810037,1.0,3
439,437,Carting,1.3647347421860165,1.0,5
787,783,Carting,1.3635603001120242,0.8,5
615,578,Carting,1.3606701940035275,0.6666666666666666,3
1192,1160,Carting,1.3597773303732454,0.9682539682539683,63
253,256,Carting,1.359601328079554,0.4,25
261,276,Carting,1.3595666112356846,1.0,12
204,199,Carting,1.3579492425562811,0.5217391304347826,69
413,410,Carting,1.357076780758557,0.5,2
896,897,Carting,1.3564486385746206,0.6744186046511628,43
1263,1249,Carting,1.3550420168067228,1.0,2
1460,1444,Carting,1.3539850903978667,0.9487179487179487,39
436,435,Carting,1.3538896973665886,1.0,20
1124,1103,Carting,1.3536082040998123,0.6666666666666666,12
903,807,Carting,1.352860515071307,1.0,10
1498,1477,Carting,1.352439765694076,1.0,4
503,493,Carting,1.3521137962784315,0.4861111111111111,72
174,174,Carting,1.3511904761904763,1.0,2
1179,1171,Carting,1.3501744597191494,0.9782608695652174,46
162,165,Carting,1.3485065982404691,0.8,10
1108,1063,Carting,1.3481457156384544,0.9285714285714286,28
236,238,Carting,1.3448592128161492,0.5,8
156,158,Carting,1.3440953882773319,0.8888888888888888,9
1028,1033,Carting,1.3424782245612215,0.9,40
906,886,Carting,1.3423599341251518,0.5135135135135135,111
166,161,Carting,1.3413461538461537,1.0,2
124,125,Carting,1.3391855058521724,0.7777777777777778,9
437,425,Carting,1.3379567715952156,0.7333333333333333,30
679,668,Carting,1.3374842100785733,1.0,4
1093,1080,Carting,1.3370471390227465,0.75,12
443,443,Carting,1.336785400233676,0.8378378378378378,37
764,757,Carting,1.3360930735930736,1.0,6
942,951,Carting,1.3342060411721834,0.9,10
35,27,Carting,1.3333333333333333,1.0,1
610,608,Carting,1.3270240106649258,0.59375,32
415,412,Carting,1.326331153955486,0.4857142857142857,35
96,135,Carting,1.3263102166980512,0.5714285714285714,84
675,670,Carting,1.3254643962848296,0.5,2
1192,1179,Carting,1.324850783688502,0.8870967741935484,62
1275,1260,Carting,1.3225806451612903,1.0,1
186,182,Carting,1.3224969736024503,0.9,30
390,374,Carting,1.3201983457611857,0.9285714285714286,14
1498,1467,Carting,1.3197278911564625,1.0,7
906,883,Carting,1.3181196482396171,0.3466666666666667,75
478,477,Carting,1.3181087295057883,0.9285714285714286,28
1319,1302,Carting,1.3157894736842106,1.0,1
166,164,Carting,1.3152597757860915,0.6666666666666666,6
960,951,Carting,1.314418158567775,0.3333333333333333,3
1202,1185,Carting,1.3130718499898661,0.7307692307692307,26
491,482,Carting,1.3092626171881734,0.625,16
1265,1247,Carting,1.304953560371517,1.0,2
795,785,Carting,1.3047576472998426,0.782608695652174,23
1145,1129,Carting,1.3044374944523502,0.8,65
245,257,Carting,1.3039181071240886,1.0,6
1122,1033,Carting,1.303204291237708,0.84,25
48,54,Carting,1.3028846153846154,1.0,2
751,751,Carting,1.3018387347048674,0.7631578947368421,38
556,545,Carting,1.301243859341746,0.7333333333333333,15
910,904,Carting,1.2986622212117849,0.8297872340425532,47
484,482,Carting,1.2979136764832107,1.0,5
587,562,Carting,1.2966736497604783,0.9,10
1414,1418,Carting,1.2952074834887335,0.625,8
485,483,Carting,1.2930827963596505,0.7058823529411765,17
1365,1371,Carting,1.2916057504873295,1.0,3
1203,1183,Carting,1.291188693076565,0.5789473684210527,38
1125,1110,Carting,1.2897666386259725,0.7604166666666666,96
114,117,Carting,1.2897058720334582,0.8333333333333334,12
1092,1079,Carting,1.2879412385651225,1.0,14
205,239,Carting,1.2874452082847605,0.7,30
1319,1309,Carting,1.2869791666666668,0.5,2
1354,1332,Carting,1.2868370538650118,0.3333333333333333,24
1081,1084,Carting,1.2843731435079675,0.8571428571428571,14
377,661,Carting,1.283625039700319,0.6666666666666666,12
618,611,Carting,1.2804296853026815,0.9,20
414,407,Carting,1.2802567998755943,0.43333333333333335,30
84,135,Carting,1.2794083879341362,0.46808510638297873,47
903,887,Carting,1.2776324722615557,0.625,8
304,301,Carting,1.277596618357488,1.0,6
99,5,Carting,1.276273644498045,0.5833333333333334,36
354,384,Carting,1.2754633856353315,0.6557377049180327,122
1157,1139,Carting,1.2753900933162947,0.65,40
621,618,Carting,1.2750000000000001,0.75,4
869,859,Carting,1.270021829182351,0.6,5
397,397,Carting,1.269774915946489,1.0,9
1296,1284,Carting,1.2680008014845596,0.5230769230769231,65
132,132,Carting,1.2666666666666666,1.0,1
1203,1181,Carting,1.2658617424242424,0.5,4
160,151,Carting,1.2657250470809793,1.0,2
201,198,Carting,1.2644666951127912,0.5384615384615384,26
119,95,Carting,1.2619047619047619,1.0,2
400,398,Carting,1.2592783198218453,0.8333333333333334,6
694,387,Carting,1.2575689926436195,0.6666666666666666,3
786,779,Carting,1.2571138211382114,0.75,4
977,974,Carting,1.2565488288585809,0.6666666666666666,24
417,413,Carting,1.2551019900932285,0.4482758620689655,29
1498,1466,Carting,1.2545911645290528,0.8571428571428571,7
1161,1139,Carting,1.2521880511463845,0.8333333333333334,6
1436,1424,Carting,1.2511336488618436,0.3333333333333333,3
701,702,Carting,1.251125465427887,0.7777777777777778,27
1191,1170,Carting,1.2508553442038717,0.6666666666666666,45
587,569,Carting,1.2502400228942883,0.5714285714285714,14
115,120,Carting,1.2496294760445703,1.0,3
1113,1106,Carting,1.2477575949336746,0.7142857142857143,7
175,177,Carting,1.2455099286678233,0.7,10
486,478,Carting,1.2423291926488842,0.48484848484848486,33
613,611,Carting,1.241687979539642,0.5,2
1086,1073,Carting,1.2416037509736249,0.7058823529411765,17
1082,1075,Carting,1.2404761904761905,0.75,4
582,614,Carting,1.2395688545688546,0.5,4
432,431,Carting,1.2383172383172383,0.8333333333333334,6
1094,1083,Carting,1.2359480848369737,0.8888888888888888,9
327,379,Carting,1.2354721462888758,0.56,25
618,622,Carting,1.2326567550096963,0.4,5
433,368,Carting,1.232494314340156,0.6666666666666666,6
1065,1051,Carting,1.2295540632207298,0.8,30
922,915,Carting,1.2275423746290994,0.36666666666666664,30
94,95,Carting,1.2265227054773238,0.35714285714285715,14
28,279,Carting,1.2261155810135445,0.5,6
482,480,Carting,1.2252431250828568,0.5769230769230769,26
263,264,Carting,1.2240401305475948,0.65625,32
961,950,Carting,1.2227408594108167,0.5,16
728,722,Carting,1.2226377374736388,0.5254237288135594,59
1149,1133,Carting,1.2220950872787106,0.3888888888888889,18
401,401,Carting,1.221526908635795,0.5,2
771,769,Carting,1.2202386844855084,0.5,8
375,373,Carting,1.2188309928445316,0.5833333333333334,12
771,768,Carting,1.21848401846009,0.4,15
748,762,Carting,1.2181340520328283,0.75,16
393,390,Carting,1.2115364474235442,0.5,6
381,380,Carting,1.2110184073659862,0.7,20
861,847,Carting,1.2102966627231109,0.3225806451612903,62
837,833,Carting,1.2096074952179603,0.625,8
1043,1031,Carting,1.2074214835506853,0.25,8
1436,1409,Carting,1.2067765567765567,0.75,4
745,803,Carting,1.2023897846284346,0.48,25
138,135,Carting,1.2014089617506518,0.5384615384615384,39
417,412,Carting,1.2009055587367072,0.6875,16
938,924,Carting,1.200552765600122,0.5882352941176471,17
914,908,Carting,1.1990839110985476,0.48148148148148145,27
254,255,Carting,1.1985294117647058,0.5,2
463,459,Carting,1.196403753593296,0.5555555555555556,18
906,885,Carting,1.1955735378963932,0.5833333333333334,12
903,1100,Carting,1.1937516075732069,0.546875,64
8,334,Carting,1.1918232030471858,0.3333333333333333,24
1218,1197,Carting,1.1875,1.0,2
471,457,Carting,1.1861421439918207,0.4791666666666667,48
662,658,Carting,1.184894886202452,0.34375,32
1353,1331,Carting,1.1842247240113093,0.25,12
294,297,Carting,1.180498006563861,0.46153846153846156,26
134,138,Carting,1.17876805883327,0.3968253968253968,63
303,304,Carting,1.1776984834763256,0.4666666666666667,15
461,455,Carting,1.1765429193782115,0.6410256410256411,39
1064,1055,Carting,1.1731622379808047,0.7058823529411765,51
1088,1079,Carting,1.1731479727169383,0.75,4
1164,4,Carting,1.1722685920610714,0.46153846153846156,26
916,916,Carting,1.1719621045164081,0.37037037037037035,54
146,152,Carting,1.170719579998044,0.47058823529411764,17
1104,1088,Carting,1.1662115653277263,0.5735294117647058,68
1072,1077,Carting,1.165819203720145,0.5384615384615384,39
270,273,Carting,1.1641701280428054,0.5,48
906,915,Carting,1.1630718954248367,0.42857142857142855,7
1175,3,Carting,1.1626081956376162,0.46808510638297873,47
1079,1069,Carting,1.1609040855921047,0.5,32
853,856,Carting,1.1605538147261187,0.47368421052631576,38
1130,1118,Carting,1.1598445485673747,0.375,8
1199,1181,Carting,1.1593480007507158,0.5641025641025641,39
1087,1074,Carting,1.15625,0.5,2
707,707,Carting,1.156057347670251,0.8,5
661,657,Carting,1.155000329247189,0.23529411764705882,68
457,458,Carting,1.154835308832806,0.35714285714285715,28
113,157,Carting,1.1538768453251762,0.5,2
331,324,Carting,1.1538144771298506,0.6,20
296,297,Carting,1.1519955392042933,0.75,4
791,790,Carting,1.1509496714759873,0.4,10
268,253,Carting,1.150297619047619,0.5,2
1098,1090,Carting,1.1471765692645912,0.4,30
760,765,Carting,1.1461989150054166,0.4,10
122,123,Carting,1.1454545454545455,0.6,5
484,479,Carting,1.1405048805459053,0.44680851063829785,47
118,120,Carting,1.1373545862968941,0.46153846153846156,13
763,761,Carting,1.135384856315089,0.6666666666666666,6
355,353,Carting,1.1335158776466672,0.625,24
449,436,Carting,1.126818758925284,0.6666666666666666,9
487,486,Carting,1.1231224830973916,0.3333333333333333,33
269,256,Carting,1.117190456500661,0.4444444444444444,18
1028,1106,Carting,1.1160058821197796,0.42105263157894735,19
1121,1113,Carting,1.115709779894231,0.4533333333333333,75
573,606,Carting,1.1150537634408602,0.0,2
1201,1186,Carting,1.1114718614718615,0.5,2
873,1316,Carting,1.108621667612025,0.5,2
1129,1117,Carting,1.1073238850895477,0.3333333333333333,33
588,588,Carting,1.103915089989563,0.3333333333333333,60
1080,1066,Carting,1.102255952837204,0.35714285714285715,14
765,760,Carting,1.1,0.0,2
479,493,Carting,1.099614443798868,0.4074074074074074,27
252,253,Carting,1.0953936060283203,0.375,16
19,1184,Carting,1.0953756613756613,0.325,40
1163,1148,Carting,1.0929360494577887,0.6666666666666666,3
124,122,Carting,1.0904317383464879,0.375,24
965,954,Carting,1.0878572711374386,0.391304347826087,23
332,387,Carting,1.087644903625721,0.2857142857142857,21
256,250,Carting,1.0864999639805082,0.4,30
800,791,Carting,1.0854225163823512,0.5416666666666666,24
1192,1176,Carting,1.0810810810810811,0.0,2
780,775,Carting,1.0745923479760457,0.2,40
1161,1141,Carting,1.0742208299526557,0.21428571428571427,14
1352,1332,Carting,1.0629084967320261,0.5,2
136,135,Carting,1.0565931960695436,0.15789473684210525,76
1161,1146,Carting,1.0547606389711652,0.1111111111111111,9
1247,1233,Carting,1.0493486917905523,0.16666666666666666,18
794,796,Carting,1.0493213938747121,0.10714285714285714,28
911,902,Carting,1.0444259014613473,0.20408163265306123,49
1435,1408,Carting,1.0418124582204742,0.1388888888888889,36
66,72,Carting,1.0351897204806688,0.0,4
1077,1064,Carting,1.0279771062271061,0.03333333333333333,30
129,124,Carting,1.0231154509647382,0.09090909090909091,33
1253,1238,Carting,1.0161612327857974,0.2,10
1286,1277,Carting,1.0106146719845526,0.4666666666666667,30
129,131,Carting,1.0092879256965945,0.5,2
939,926,Carting,1.0011690197767615,0.10526315789473684,19
1311,1293,Carting,1.0,0.0,1
268,256,Carting,0.9853353707279279,0.25,4
1353,1333,Carting,0.9842725445849108,0.2222222222222222,18
255,254,Carting,0.9664296818055526,0.03125,32
1101,1092,Carting,0.9607557157547876,0.021739130434782608,46
934,909,Carting,0.955906964566973,0.0,20
708,708,Carting,0.9415178571428571,0.0,2
1267,1249,Carting,0.9212719633927992,0.3333333333333333,12
678,673,Carting,0.9167109993390401,0.3333333333333333,3
97,100,Carting,0.8970588235294117,0.0,2
769,766,Carting,0.8941375968992248,0.0,2
556,546,Carting,0.8834378980140573,0.0,3
1078,1067,Carting,0.8553974501667237,0.0,21
1215,1217,Carting,0.8064645487795393,0.11764705882352941,34
125,127,Carting,0.8042131176904211,0.06060606060606061,33
490,487,Carting,0.8012748852732036,0.0,24
249,256,Carting,0.7890083582555429,0.125,80
1397,1374,Carting,0.7881425209344888,0.24444444444444444,45
1085,1071,Carting,0.7682691368759859,0.0,29
124,126,Carting,0.7556968002961034,0.03571428571428571,28
50,784,Carting,0.7482965047648077,0.0,26
434,434,Carting,0.7337666598335394,0.0,42
1447,1428,Carting,0.7303709250542797,0.0,9
1083,1072,Carting,0.7222616529561866,0.0,20
357,351,Carting,0.6925203156102986,0.0,4
515,510,Carting,0.6776679841897233,0.0,4
251,245,Carting,0.6421314807613268,0.0,20
679,674,Carting,0.6388888888888888,0.0,2
268,252,Carting,0.4196764860195633,0.0,20
