source_center,destination_center,mean_delay_ratio,delay_variance,avg_distance,avg_actual_time,sla_breach_rate,trip_count,corridor_risk,corridor
IND722101AAB,IND713205AAB,1.646245868826514,0.017517513119587123,34.59216,49.4,1.0,5,0.9637536014664818,IND722101AAB → IND713205AAB
IND147301AAA,IND000000ACA,1.6416666666666666,0.023472222222222176,29.875999999999998,37.0,1.0,2,0.9637083333333334,IND147301AAA → IND000000ACA
IND562132AAA,IND572101AAA,1.6111959654270736,0.1190003394050246,35.44835,41.333333333333336,0.9444444444444444,18,0.9635118213256701,IND562132AAA → IND572101AAA
IND247554AAA,IND248001AAD,1.5515777181577695,0.39291036915548083,68.9671125,142.75,0.75,8,0.9635041980097521,IND247554AAA → IND248001AAD
IND302022AAD,IND000000ACB,1.635887524394712,0.028402148298584017,114.47519738562092,150.13725490196077,1.0,153,0.96287565424746,IND302022AAD → IND000000ACB
IND521225AAB,IND507002AAA,1.5802458824927987,0.16153507088408187,97.14744029850746,127.2089552238806,0.9402985074626866,67,0.9626484265011502,IND521225AAB → IND507002AAA
IND562132AAA,IND577598AAC,1.5985393063337208,0.07625360358342105,83.427495,98.6,1.0,60,0.9622918036085146,IND562132AAA → IND577598AAC
IND000000ACB,IND110092AAC,1.5920330450697655,0.08481057673348708,45.10216571428572,77.51428571428572,1.0,35,0.9622563910479525,IND000000ACB → IND110092AAC
IND332001AAB,IND334001AAB,1.6180934568628935,0.059811131661189294,119.40768,139.4111111111111,0.9888888888888889,90,0.9618473889101808,IND332001AAB → IND334001AAB
IND262501AAA,IND263153AAB,1.618009286831295,0.24805820647945226,129.664445,229.425,0.8,40,0.9616211766763537,IND262501AAA → IND263153AAB
IND181152AAB,IND160002AAC,1.6621633036883607,0.12164986818681588,211.9881,300.4,0.8666666666666667,15,0.9613602819313891,IND181152AAB → IND160002AAC
IND494334AAB,IND493445AAB,1.6461387393827152,0.06921406107570002,119.73149545454545,160.87878787878788,0.9393939393939394,66,0.9610378958939779,IND494334AAB → IND493445AAB
IND689650AAA,IND690548AAA,1.6478086550166886,0.006160263681784037,29.63761666666667,48.166666666666664,1.0,12,0.9609715411112107,IND689650AAA → IND690548AAA
IND000000ACB,IND328001AAA,1.6533704913357252,0.09835648970223054,146.521884,210.94,0.9,50,0.9608551434449593,IND000000ACB → IND328001AAA
IND341030AAA,IND341303AAA,1.625442443176736,0.03553477020616475,42.08317777777778,51.77777777777778,1.0,9,0.9608374083325439,IND341030AAA → IND341303AAA
IND530043AAA,IND531163AAA,1.6031333056177777,0.0641449558674962,19.810574285714285,30.37142857142857,1.0,35,0.96049680900736,IND530043AAA → IND531163AAA
IND131028AAB,IND124001AAB,1.6375036439865633,0.01757833027203877,46.45601666666667,68.16666666666667,1.0,12,0.960274956676237,IND131028AAB → IND124001AAB
IND600056AAB,IND560099AAB,1.6269005572395854,0.03013415650715951,174.47344054054057,228.17567567567568,1.0,148,0.9598004698479822,IND600056AAB → IND560099AAB
IND414502AAA,IND431107AAB,1.6318199554069117,0.02269057881426464,26.76388,40.7,1.0,10,0.9595351558070442,IND414502AAA → IND431107AAB
IND686507AAA,IND686540AAA,1.6483516483516483,6.037918125830171e-05,20.7329,33.0,1.0,2,0.9593587730950367,IND686507AAA → IND686540AAA
IND382430AAB,IND387620AAB,1.5538416217628968,0.2913658791442061,48.539883333333336,62.666666666666664,0.8333333333333334,6,0.9589464124484206,IND382430AAB → IND387620AAB
IND212501AAA,IND212402AAA,1.6186528849572328,0.03762760204161064,19.443516666666667,31.36111111111111,1.0,36,0.9587494345953764,IND212501AAA → IND212402AAA
IND384355AAB,IND385001AAA,1.6137209301592106,0.04309013331162368,56.65596176470588,82.55882352941177,1.0,34,0.9584154120571713,IND384355AAB → IND385001AAA
IND524003AAA,IND501359AAE,1.6313649335722442,0.02231602118607151,263.00752151898735,330.3586497890295,0.9957805907172996,237,0.957974956999909,IND524003AAA → IND501359AAE
IND000000ACA,IND144001AAB,1.6150444116889209,0.03963036293997577,49.27319019607843,57.549019607843135,1.0,51,0.957906873557561,IND000000ACA → IND144001AAB
IND577002AAA,IND580028AAA,1.6329642429660516,0.014643972395510931,86.53083030303031,100.57575757575758,1.0,66,0.957578888905074,IND577002AAA → IND580028AAA
IND334001AAC,IND341001AAC,1.6401960784313725,0.004744032689328457,71.88995,83.8,1.0,10,0.9575016411793476,IND334001AAC → IND341001AAC
IND621212AAA,IND621704AAA,1.6071131540560888,0.048731636716117806,29.639409375,35.40625,1.0,32,0.957464752637271,IND621212AAA → IND621704AAA
IND160002AAC,IND151001AAA,1.5980761126451395,0.07825691189653947,114.92705132743362,155.6283185840708,0.9823008849557522,113,0.9573977841137434,IND160002AAC → IND151001AAA
IND625008AAA,IND685514AAA,1.6248608916167444,0.024660939675333664,93.81802,179.4,1.0,5,0.9573426385492979,IND625008AAA → IND685514AAA
IND403726AAB,IND403002AAA,1.5514945652173913,0.371533570284604,14.2948625,29.5,0.75,8,0.9570578971723378,IND403726AAB → IND403002AAA
IND110037AAM,IND000000ACB,1.611277244266898,0.08319493228817965,36.06767916666667,54.75,0.9583333333333334,24,0.9569693773932131,IND110037AAM → IND000000ACB
IND639001AAA,IND624001AAA,1.6252204952599858,0.022553951849297496,51.711674074074075,62.55555555555556,1.0,27,0.9568543836587836,IND639001AAA → IND624001AAA
IND184121AAA,IND160002AAC,1.6328199906222531,0.22627657627030756,184.45830307692307,262.4923076923077,0.7846153846153846,65,0.9563955845146089,IND184121AAA → IND160002AAC
IND244901AAC,IND244921AAB,1.628787878787879,0.015668044077134968,19.583966666666665,31.0,1.0,3,0.9562155647382922,IND244901AAC → IND244921AAB
IND571104AAA,IND573142AAA,1.6394230769230769,0.0004160502958579852,30.39245,47.5,1.0,2,0.9558940458579881,IND571104AAA → IND573142AAA
IND621802AAA,IND621212AAA,1.5989489549032452,0.05436577878091586,50.64673333333334,67.16666666666667,1.0,6,0.955889315595573,IND621802AAA → IND621212AAA
IND000000ACA,IND143001AAA,1.63746034853737,0.0023644369062011034,97.25148571428572,116.14285714285714,1.0,7,0.9556934704868084,IND000000ACA → IND143001AAA
IND515865AAB,IND515761AAA,1.623474684972318,0.020414178494522605,34.68955555555556,46.25,1.0,36,0.955514127537284,IND515865AAB → IND515761AAA
IND683511AAA,IND562132AAA,1.6007343982142743,0.07479864977891182,262.783520625,404.8625,0.975,160,0.9552333542193833,IND683511AAA → IND562132AAA
IND712410AAC,IND712406AAA,1.5185211047213614,0.24252149955568375,36.066725,58.166666666666664,0.9166666666666666,12,0.9551648917552497,IND712410AAC → IND712406AAA
IND722151AAA,IND723130AAA,1.63165401426271,0.008048487942867864,58.38026666666667,72.0,1.0,3,0.9550761520879444,IND722151AAA → IND723130AAA
IND591201AAA,IND586101AAB,1.6180568459980222,0.025891388221932914,86.84048333333332,124.83333333333333,1.0,6,0.9549901548657888,IND591201AAA → IND586101AAB
IND605601AAA,IND636102AAA,1.5864643301103658,0.06785867246123914,78.03539,91.66666666666667,1.0,30,0.9549433337825182,IND605601AAA → IND636102AAA
IND518002AAA,IND584101AAA,1.612781315514517,0.067475975349255,64.47229090909092,102.05454545454545,0.9636363636363636,55,0.9544462279014924,IND518002AAA → IND584101AAA
IND562132AAA,IND573201AAB,1.5961520190391265,0.0528257262341818,99.61501160714285,118.50892857142857,1.0,112,0.9543085254859052,IND562132AAA → IND573201AAB
IND506002AAA,IND506343AAA,1.6183706816059757,0.022035744581056834,37.064175000000006,42.25,1.0,4,0.9539589960167073,IND506002AAA → IND506343AAA
IND560099AAB,IND000000ACS,1.6294642857142856,0.006736288265306113,17.3227,30.0,1.0,2,0.9538066007653061,IND560099AAB → IND000000ACS
IND322230AAA,IND322241AAA,1.6032248726055027,0.04123708652521314,24.857227272727272,34.67272727272727,1.0,55,0.953661074999765,IND322230AAA → IND322241AAA
IND303702AAB,IND332001AAB,1.591250283440878,0.05674482281100179,57.26950625,67.1875,1.0,16,0.9535235602196518,IND303702AAB → IND332001AAB
IND415409AAB,IND415124AAA,1.636995406968233,0.15815806054029743,27.372620833333333,34.291666666666664,0.8333333333333334,24,0.9522455809493825,IND415409AAB → IND415124AAA
IND211002AAB,IND209304AAA,1.6103382049540038,0.19243158828011733,138.61257916666668,157.70833333333334,0.8333333333333334,144,0.9518647584656367,IND211002AAB → IND209304AAA
IND585104AAA,IND586128AAA,1.5880958168699764,0.05511977889154515,53.32006870229008,74.55725190839695,1.0,131,0.9517742604154542,IND585104AAA → IND586128AAA
IND122004AAA,IND000000ACB,1.62397504456328,0.006322139291626546,28.035024999999997,42.75,1.0,4,0.9514866596128,IND122004AAA → IND000000ACB
IND501141AAA,IND501101AAB,1.6183851239625988,0.013454952567606468,26.021455000000003,44.35,1.0,20,0.9513905353553216,IND501141AAA → IND501101AAB
IND244301AAA,IND244412AAA,1.6083286968819506,0.02661709551019061,27.80865,47.22727272727273,1.0,22,0.9513166074058375,IND244301AAA → IND244412AAA
IND636352AAA,IND636705AAB,1.6037671957671957,0.03199468016012989,28.05092,41.6,1.0,5,0.9511052823549173,IND636352AAA → IND636705AAB
IND689645AAA,IND691551AAA,1.5673467786274804,0.34718257777482825,23.855316666666667,37.1,0.7333333333333333,30,0.9510934847834407,IND689645AAA → IND691551AAA
IND263601AAA,IND263153AAB,1.556390977443609,0.09166713776923512,80.7778,179.25,1.0,4,0.9500565323082142,IND263601AAA → IND263153AAB
IND842003AAB,IND487001AAB,1.5497943793745326,0.1498303538721666,64.276015,92.8,0.95,20,0.949866857911463,IND842003AAB → IND487001AAB
IND361305AAC,IND361315AAA,1.5841568302092623,0.05283886223261417,35.806504545454544,40.40909090909091,1.0,22,0.9495143907534892,IND361305AAC → IND361315AAA
IND332001AAB,IND334001AAC,1.5953691451460035,0.037799874219223616,119.31947407407407,137.66666666666666,1.0,27,0.9494876203241684,IND332001AAB → IND334001AAC
IND562132AAA,IND583101AAA,1.6095967595448655,0.018095927876675157,156.055471,177.07,1.0,100,0.9492674821809489,IND562132AAA → IND583101AAA
IND524132AAA,IND524101AAB,1.60346705956178,0.025937976152103956,33.1027,48.42857142857143,1.0,28,0.9491682166703432,IND524132AAA → IND524101AAB
IND632402AAA,IND631102AAA,1.5943379446640316,0.035188277420437154,26.333372727272728,38.95454545454545,1.0,22,0.9482916610917438,IND632402AAA → IND631102AAA
IND606105AAA,IND606201AAC,1.596240755563134,0.045368734010150624,39.75538108108108,47.770270270270274,0.9864864864864865,74,0.9480528683742447,IND606105AAA → IND606201AAC
IND370001AAA,IND370615AAB,1.6105180204595582,0.07484840810166893,37.308012500000004,56.8125,0.9375,16,0.947911730614324,IND370001AAA → IND370615AAB
IND535558AAA,IND535501AAB,1.5906996988518727,0.03854370296935293,24.886805000000003,35.775,1.0,40,0.9478429904315551,IND535558AAA → IND535501AAB
IND811213AAA,IND813213AAA,1.6139162561576355,9.175786842679786e-05,39.1146,46.0,1.0,2,0.9455940298235822,IND811213AAA → IND813213AAA
IND712612AAA,IND722154AAA,1.567017543859649,0.06247682363804249,21.076166666666666,32.333333333333336,1.0,3,0.9455500646352724,IND712612AAA → IND722154AAA
IND344001AAA,IND342301AAA,1.592796766966866,0.02762758889533257,139.15288055555556,178.83333333333334,1.0,36,0.9454069834553461,IND344001AAA → IND342301AAA
IND333042AAA,IND333031AAA,1.573655465660293,0.052704445368077696,57.58879743589743,80.87179487179488,1.0,39,0.9452735198745406,IND333042AAA → IND333031AAA
IND361305AAC,IND361335AAA,1.611791926851026,0.0010193263148212822,61.571774999999995,69.0,1.0,4,0.9450225686348569,IND361305AAC → IND361335AAA
IND140401AAA,IND142401AAA,1.607357173889432,0.006724265122955135,37.562466666666666,42.77777777777778,1.0,9,0.9449601490926595,IND140401AAA → IND142401AAA
IND312001AAA,IND311001AAA,1.6007676248324276,0.013663876003254954,45.013710256410256,57.205128205128204,1.0,39,0.9444062127339475,IND312001AAA → IND311001AAA
IND341505AAA,IND341503AAB,1.6566129858061291,0.21631406563178168,65.628325,107.27777777777777,0.7222222222222222,36,0.9442060806786529,IND341505AAA → IND341503AAB
IND345001AAA,IND342301AAA,1.6264811282643274,0.12153813589427016,102.05841428571429,124.57142857142857,0.8571428571428571,7,0.9441967492168692,IND345001AAA → IND342301AAA
IND360575AAA,IND360510AAB,1.5967681027176097,0.14017903904386692,30.84991219512195,45.78048780487805,0.8780487804878049,41,0.9441755869465455,IND360575AAA → IND360510AAB
IND152024AAA,IND152123AAA,1.4970814132104455,0.1507423845940272,27.8944,39.75,1.0,4,0.9440552806623863,IND152024AAA → IND152123AAA
IND530012AAA,IND751002AAB,1.5935726125465104,0.02043106831804135,241.6328350877193,270.3333333333333,1.0,57,0.9435583655140166,IND530012AAA → IND751002AAB
IND362560AAA,IND362150AAA,1.5879560186189927,0.040376126602801946,46.73328769230769,68.2,0.9846153846153847,65,0.9426798608130531,IND362560AAA → IND362150AAA
IND505467AAA,IND505122AAA,1.5713529178958698,0.04709220501697346,41.00731923076923,58.80769230769231,1.0,26,0.9426688286634399,IND505467AAA → IND505122AAA
IND614616AAA,IND630002AAA,1.5835845167887537,0.02862238729477797,32.110015625,51.375,1.0,32,0.9420205229039349,IND614616AAA → IND630002AAA
IND560058AAB,IND562132AAA,1.585487041706635,0.20464947576078713,13.028964285714284,28.107142857142858,0.8214285714285714,28,0.9420182308394616,IND560058AAB → IND562132AAA
IND600056AAB,IND524003AAA,1.578133905243952,0.034692154996554224,101.37866082474227,122.65979381443299,1.0,97,0.9416612085965471,IND600056AAB → IND524003AAA
IND304001AAA,IND322001AAC,1.5965008792122546,0.009679348478583457,46.29444285714286,51.0,1.0,7,0.941504156228477,IND304001AAA → IND322001AAC
IND523316AAB,IND522647AAA,1.577617438052933,0.033859042646323466,51.36382619047619,58.38095238095238,1.0,42,0.9412046880150702,IND523316AAB → IND522647AAA
IND505001AAB,IND505172AAA,1.5763888888888888,0.03481867283950616,30.001350000000002,33.5,1.0,2,0.9410011574074074,IND505001AAB → IND505172AAA
IND421802AAA,IND411033AAA,1.5428207506414238,0.07932528952527125,60.48050357142857,90.60714285714286,1.0,28,0.9409258871141509,IND421802AAA → IND411033AAA
IND413304AAA,IND415301AAB,1.547616655349283,0.07242810135454268,38.006083333333336,52.27777777777778,1.0,36,0.9407750925460762,IND413304AAA → IND415301AAB
IND000000ACA,IND142001AAB,1.5718970327908521,0.03959219340763372,54.0627,64.36111111111111,1.0,36,0.940636471138631,IND000000ACA → IND142001AAB
IND683511AAA,IND680104AAA,1.526002405705853,0.11730583204328943,52.66212708333333,84.625,0.9791666666666666,48,0.939342711895328,IND683511AAA → IND680104AAA
IND793150AAA,IND781018AAB,1.6507448002993919,0.1301190737184303,131.87578000000002,177.0,0.8,5,0.9393336422352858,IND793150AAA → IND781018AAB
IND563101AAB,IND563131AAA,1.559824121119006,0.04966230045524855,23.609312,27.8,1.0,50,0.938828338584177,IND563101AAB → IND563131AAA
IND411033AAA,IND000000ACB,1.5895447182480107,0.029498599774491718,700.4057628787879,854.6482683982684,0.9805194805194806,924,0.9388233113873959,IND411033AAA → IND000000ACB
IND571430AAA,IND571124AAA,1.5279519607770253,0.09163820224906999,33.65817894736842,48.526315789473685,1.0,19,0.9386722449855311,IND571430AAA → IND571124AAA
IND341001AAC,IND341030AAA,1.6132754828407,0.22766235759802253,33.595275,51.0,0.75,4,0.9386089004156869,IND341001AAC → IND341030AAA
IND384205AAA,IND382715AAA,1.5301768159847233,0.08820564615529827,34.42552222222222,48.80555555555556,1.0,36,0.9385324202404789,IND384205AAA → IND382715AAA
IND768028AAB,IND767001AAA,1.510580303527349,0.6130617993371573,99.30272500000001,91.25,0.5,4,0.9381506612120869,IND768028AAB → IND767001AAA
IND144514AAA,IND000000ACA,1.5495689655172413,0.060948647443519584,43.25705,72.0,1.0,2,0.9381121804399524,IND144514AAA → IND000000ACA
IND722202AAA,IND722101AAC,1.5778101063642502,0.021333152405139742,24.190806666666667,32.8,1.0,15,0.937523988267242,IND722202AAA → IND722101AAC
IND303108AAB,IND303106AAA,1.5679782101169715,0.08995779748291148,34.62404444444444,38.77777777777778,0.9444444444444444,18,0.9375119566249953,IND303108AAB → IND303106AAA
IND389001AAA,IND389151AAA,1.5914612736647866,0.08048630294086984,50.86787142857143,58.904761904761905,0.9206349206349206,63,0.9369208765386519,IND389001AAA → IND389151AAA
IND577535AAC,IND577522AAA,1.5705080758021936,0.02856227638855243,44.4637,48.2,1.0,30,0.9367719132374434,IND577535AAC → IND577522AAA
IND465669AAB,IND465683AAA,1.565039125310023,0.034607563982432185,33.821177272727276,48.09090909090909,1.0,22,0.936397919318739,IND465669AAB → IND465683AAA
IND201001AAC,IND000000ACB,1.570213882746704,0.24928752199448065,69.61724444444445,94.44444444444444,0.7777777777777778,9,0.9362051430303591,IND201001AAC → IND000000ACB
IND160102AAD,IND160002AAD,1.5761247021075004,0.35094669503949755,28.010366666666666,42.916666666666664,0.6666666666666666,12,0.9357338893548495,IND160102AAD → IND160002AAD
IND560300AAA,IND563101AAB,1.5491646313245393,0.11922791828902378,37.81933,50.96666666666667,0.9333333333333333,30,0.9354342280165229,IND560300AAA → IND563101AAB
IND361315AAA,IND361335AAA,1.5811336460292815,0.009888335458920271,32.51067272727273,35.27272727272727,1.0,22,0.9354199590493887,IND361315AAA → IND361335AAA
IND586128AAA,IND586211AAA,1.5719517447421905,0.021612941057998124,30.14816338028169,45.0,1.0,71,0.9352645802142757,IND586128AAA → IND586211AAA
IND342005AAD,IND342902A1B,1.5776993969734896,0.013877681818188289,67.3157,104.75,1.0,4,0.9352430633348524,IND342005AAD → IND342902A1B
IND626607AAB,IND625008AAA,1.5781319517741443,0.013127287203098907,44.0799625,60.9375,1.0,16,0.9351909668705874,IND626607AAB → IND625008AAA
IND591304AAA,IND586101AAA,1.5633650592406767,0.032344071418249506,60.49447407407407,79.48148148148148,1.0,27,0.9350492451217456,IND591304AAA → IND586101AAA
IND221010AAB,IND232101AAB,1.5857142857142859,0.0004081632653061291,19.087049999999998,24.5,1.0,2,0.9344081632653062,IND221010AAB → IND232101AAB
IND627811AAA,IND627401AAA,1.5772164643957658,0.10979280030580724,30.120775000000002,43.65,0.9,20,0.9338244258500485,IND627811AAA → IND627401AAA
IND591126AAA,IND591102AAA,1.5689668174962292,0.019930665037798383,32.421325,46.0,1.0,4,0.9335659265098312,IND591126AAA → IND591102AAA
IND585211AAA,IND585222AAA,1.5042510860922573,0.12637241852763487,19.384748979591837,28.26530612244898,0.9795918367346939,49,0.9334897110156016,IND585211AAA → IND585222AAA
IND691506AAA,IND691305AAA,1.5593569376247016,0.03199073834526086,14.621599999999999,24.073170731707318,1.0,41,0.933339996553459,IND691506AAA → IND691305AAA
IND505325AAA,IND505327AAA,1.5103808761097763,0.09574208943799337,27.1334,29.0,1.0,9,0.9328749772753087,IND505325AAA → IND505327AAA
IND679531AAA,IND680587AAA,1.5334268312414767,0.06269525161648054,15.383886666666665,24.9,1.0,30,0.9321793079815349,IND679531AAA → IND680587AAA
IND562132AAA,IND577002AAA,1.5773127333989982,0.0022217423657605257,142.43103636363637,160.54545454545453,1.0,11,0.9315916160693275,IND562132AAA → IND577002AAA
IND590016AAA,IND591302AAB,1.5312314642264586,0.06332679175749066,34.06872,45.6,1.0,10,0.9314906232178306,IND590016AAA → IND591302AAB
IND679329AAA,IND673639AAA,1.5725417439703155,0.007887633736427818,18.24514285714286,26.285714285714285,1.0,7,0.9313829877090546,IND679329AAA → IND673639AAA
IND571313AAB,IND571440AAA,1.4457338794280281,0.3266831125827403,34.94178,58.45,0.85,20,0.9312984855460333,IND571313AAB → IND571440AAA
IND474003AAA,IND000000ACB,1.5572396084035238,0.08868942504913127,182.37141446945336,231.10932475884243,0.9389067524115756,311,0.9311746965996216,IND474003AAA → IND000000ACB
IND751002AAB,IND530012AAA,1.5658107033823767,0.015003729580418266,263.47667670454547,305.28977272727275,1.0,176,0.9308254002270762,IND751002AAB → IND530012AAA
IND627005AAA,IND628801AAA,1.5006364859748058,0.16055777692112091,32.237169411764704,47.92941176470588,0.9411764705882353,85,0.9307748686427292,IND627005AAA → IND628801AAA
IND751015AAA,IND752050AAA,1.5681818181818183,0.009297520661157023,12.94785,15.0,1.0,2,0.9300619834710746,IND751015AAA → IND752050AAA
IND571213AAA,IND571114AAA,1.5384921618596994,0.047270899413397675,57.91730833333333,82.25,1.0,24,0.9295781345678991,IND571213AAA → IND571114AAA
IND643217AAA,IND643001AAA,1.579075693674599,0.38838473444782684,28.774,40.2,0.6,20,0.9281456978041877,IND643217AAA → IND643001AAA
IND501359AAE,IND515004AAA,1.5692208885514831,0.032527320840522934,188.149903968254,216.86507936507937,0.9682539682539683,126,0.9279227421489407,IND501359AAE → IND515004AAA
IND600056AAB,IND600044AAD,1.5622317529552656,0.10519343429727376,26.895590476190478,43.523809523809526,0.9047619047619048,21,0.9278793028998599,IND600056AAB → IND600044AAD
IND532440AAA,IND532001AAB,1.5547621119181894,0.018791382545044394,34.495623529411766,47.73529411764706,1.0,34,0.9275422595307891,IND532440AAA → IND532001AAB
IND560300AAB,IND563101AAB,1.5508695367405154,0.09068961741625427,38.34455810810811,52.0,0.9324324324324325,74,0.9272844296508121,IND560300AAB → IND563101AAB
IND413002AAA,IND413501AAA,1.542002070696697,0.03348829721105054,47.677144444444444,55.0,1.0,63,0.926847317441994,IND413002AAA → IND413501AAA
IND635001AAA,IND562132AAA,1.5614725994397252,0.05723890920413076,76.33637999999999,128.25,0.95,20,0.9267607125371293,IND635001AAA → IND562132AAA
IND501359AAE,IND501141AAA,1.5409735829642197,0.03434412257878218,59.032186249999995,86.075,1.0,80,0.9266926699593225,IND501359AAE → IND501141AAA
IND388121AAA,IND388620AAB,1.5291919282604414,0.06621947070087107,32.26460185185185,43.574074074074076,0.9814814814814815,54,0.9259870569588825,IND388121AAA → IND388620AAB
IND244412AAA,IND244901AAB,1.405568690616076,0.4610283661120093,53.9031375,89.875,0.75,8,0.9255359860800332,IND244412AAA → IND244901AAB
IND342005AAD,IND344022AAB,1.5075421727672638,0.07357294895422252,70.10588888888888,78.94444444444444,1.0,18,0.9250887537931723,IND342005AAD → IND344022AAB
IND503187AAA,IND503122AAA,1.54352204438074,0.025441103082182993,27.445390000000003,38.6,1.0,40,0.925041148676951,IND503187AAA → IND503122AAA
IND635802AAB,IND562132AAA,1.5520341969598672,0.03771490833262634,109.67394146341462,167.46341463414635,0.975609756097561,41,0.9248110781130031,IND635802AAB → IND562132AAA
IND574202AAA,IND574239AAA,1.5215065590771235,0.051491096841419885,30.71580833333333,43.5,1.0,12,0.9240499526832755,IND574202AAA → IND574239AAA
IND201007AAA,IND201001AAA,1.5266122766122765,0.04448257000704553,10.629833333333332,18.166666666666668,1.0,6,0.9239896816470242,IND201007AAA → IND201001AAA
IND396321AAA,IND396001AAA,1.4919397530001246,0.08701913784344964,21.02073181818182,28.772727272727273,1.0,22,0.9228816425530847,IND396321AAA → IND396001AAA
IND206122AAA,IND206001AAA,1.5487600207946575,0.07764531081081634,48.98320344827586,52.08620689655172,0.9310344827586207,58,0.9221079463886941,IND206122AAA → IND206001AAA
IND151505AAA,IND151506AAA,1.6470773160428334,0.2763269213083062,28.465459999999997,43.8,0.6,5,0.9217290028096252,IND151505AAA → IND151506AAA
IND181152AAB,IND184121AAA,1.5138608870967742,0.053655329102352885,31.0980125,42.875,1.0,8,0.9216409535694156,IND181152AAB → IND184121AAA
IND413002AAA,IND501359AAE,1.5259627634496178,0.22049501060912194,211.05920504587155,258.29816513761466,0.8165137614678899,218,0.9214877370029507,IND413002AAA → IND501359AAE
IND628801AAA,IND628204AAA,1.4929697369143735,0.07937923684759401,13.698367647058824,18.147058823529413,1.0,34,0.9210016658200276,IND628801AAA → IND628204AAA
IND522647AAA,IND523201AAA,1.5009140333475572,0.06441270909740336,43.60034473684211,61.55263157894737,1.0,38,0.919689426068244,IND522647AAA → IND523201AAA
IND131028AAB,IND248001AAD,1.5510381100468176,0.1084783803974869,147.72351111111112,239.22222222222223,0.8888888888888888,9,0.9196254248046398,IND131028AAB → IND248001AAD
IND614602AAA,IND614804AAA,1.5407744565217392,0.010611945472764823,22.698775,36.5625,1.0,16,0.9194933662505251,IND614602AAA → IND614804AAA
IND516269AAA,IND516390AAA,1.5277472297104557,0.02734709546540908,60.52592542372881,86.50847457627118,1.0,59,0.919303020523805,IND516269AAA → IND516390AAA
IND249201AAA,IND246174AAA,1.5207290860456297,0.03322784384586155,83.88906666666666,190.75,1.0,12,0.9182599875720103,IND249201AAA → IND246174AAA
IND533308AAB,IND533003AAA,1.5145941046884042,0.074453832900313,38.96431,56.36666666666667,0.9666666666666667,30,0.9181737917454557,IND533308AAB → IND533003AAA
IND363330AAB,IND363310AAB,1.598705235867621,0.17853988571921917,27.3622375,54.0,0.75,16,0.9180440600628142,IND363330AAB → IND363310AAB
IND312605AAB,IND458001AAB,1.5606465698653198,0.1457418174806814,30.591754166666664,46.5,0.8333333333333334,24,0.9179811731903323,IND312605AAB → IND458001AAB
IND515134AAA,IND515591AAA,1.520638730465981,0.03216522600259779,38.30243125,62.6875,1.0,16,0.9179050599871716,IND515134AAA → IND515591AAA
IND712311AAA,IND821115AAB,1.569867469564097,0.053388739092111274,305.49983478260873,362.69565217391306,0.9130434782608695,23,0.9178766530315331,IND712311AAA → IND821115AAB
IND691574AAA,IND695614AAA,1.5117011851974258,0.043240650477405725,18.308409523809523,25.69047619047619,1.0,42,0.9176526692221921,IND691574AAA → IND695614AAA
IND474003AAA,IND473551AAA,1.4561502194088793,0.11726766556625637,73.44208,109.6,1.0,5,0.9176403874334287,IND474003AAA → IND473551AAA
IND382430AAB,IND370201AAA,1.5091812445501056,0.04477586703506433,189.17303309352516,271.67625899280574,1.0,139,0.9171052579305616,IND382430AAB → IND370201AAA
IND733134AAA,IND733129AAB,1.534979888603077,0.010365781453524478,18.986066666666666,27.11111111111111,1.0,9,0.9171016898772881,IND733134AAA → IND733129AAB
IND680012AAA,IND679303AAA,1.5098865943344828,0.04145152000631148,33.11486363636364,48.0,1.0,55,0.9163900937356867,IND680012AAA → IND679303AAA
IND591304AAA,IND586101AAB,1.5232516836508767,0.022803812349401594,56.32389375,71.4375,1.0,16,0.9161418171651713,IND591304AAA → IND586101AAB
IND639104AAB,IND620012AAA,1.5378787878787878,0.00286960514233241,44.095749999999995,59.0,1.0,2,0.916012396694215,IND639104AAB → IND620012AAA
IND535501AAB,IND532440AAA,1.51254760392017,0.036562429836380805,35.347552941176474,48.88235294117647,1.0,34,0.9159877705189824,IND535501AAB → IND532440AAA
IND363641AAA,IND360002AAB,1.498756716616995,0.05446209719261485,48.725814285714286,70.28571428571429,1.0,7,0.9158413158045826,IND363641AAA → IND360002AAB
IND852111AAA,IND852118AAA,1.5999999999999999,0.41795918367346924,39.29405,48.0,0.5,2,0.9153877551020408,IND852111AAA → IND852118AAA
IND335513AAA,IND335804AAD,1.507315215648549,0.04104343011337564,33.4919,48.333333333333336,1.0,6,0.9152391152934324,IND335513AAA → IND335804AAD
IND584123AAA,IND584128AAA,1.5190972222222223,0.02370675797325102,31.060100000000002,41.0,1.0,4,0.9147509162808641,IND584123AAA → IND584128AAA
IND695614AAA,IND695609AAA,1.4280701754385963,0.14456140350877197,15.606116666666667,27.5,1.0,6,0.9145964912280701,IND695614AAA → IND695609AAA
IND508277AAB,IND508223AAA,1.4889652894350547,0.0629618384289855,25.829333333333334,37.75,1.0,12,0.9144746673027175,IND508277AAB → IND508223AAA
IND000000ACB,IND201001AAC,1.5517369481014744,0.0614496811620658,62.23936944444444,77.77777777777777,0.9166666666666666,36,0.9141296835892095,IND000000ACB → IND201001AAC
