source_center,destination_center,mean_delay_ratio,delay_variance,avg_distance,avg_actual_time,sla_breach_rate,trip_count,corridor_risk,estimated_revenue_risk
788,783,1.6289196196712732,0.10194152938587522,30.481939473684207,43.973684210526315,1.0,38,0.9821503066842718,19000.0
503,475,1.6702999410960735,0.0453468992767104,70.07612307692308,82.7948717948718,1.0,39,0.9817240462214425,19500.0
1073,1061,1.6622838750964821,0.20249083053638975,33.56426470588235,50.588235294117645,0.8529411764705882,34,0.9815431521406862,14500.0
1461,699,1.6529494628485557,0.06613332107740681,97.03775714285715,122.5,1.0,14,0.9810197814626445,7000.0
1113,908,1.6656243282760435,0.04915666683575821,132.91665,211.38888888888889,1.0,18,0.980996731361145,9000.0
288,287,1.6114772491530374,0.31972975190860836,33.39443,47.65,0.8,20,0.9805098252337975,8000.0
956,549,1.6932618569728457,0.009814442770572378,193.33886153846154,299.9230769230769,1.0,13,0.98024907562031,6500.0
75,78,1.6437263437263439,0.228894912057304,11.994925225225225,16.207207207207208,0.8468468468468469,111,0.9802130651617829,47000.0
65,70,1.6911976911976911,0.012168687493362819,23.590766666666667,36.666666666666664,1.0,3,0.9801296827270853,1500.0
510,475,1.6582917044961754,0.06537433927360893,148.990423880597,181.01492537313433,0.9900497512437811,201,0.9799439089536872,99500.0
1175,10,1.5539735824604246,0.37820964834174936,18.53327894736842,33.526315789473685,0.8157894736842105,38,0.9797891695919578,15500.0
344,6,1.6532608447224886,0.0711777637811225,122.29492081218274,162.73604060913706,0.9898477157360406,197,0.9796119817441443,97500.0
1227,1272,1.6582125603864732,0.053429995449135334,26.301666666666666,39.333333333333336,1.0,3,0.97931402278933,1500.0
1150,1144,1.663751995234846,0.045842425565792704,54.60748,92.28888888888889,1.0,45,0.9792535257636763,22500.0
191,6,1.6676405046474856,0.09734858803257468,190.6659233463035,257.2762645914397,0.9416342412451362,257,0.9787510506423075,121000.0
134,25,1.6767593248159491,0.059029538149849466,135.44700555555556,203.15555555555557,0.9666666666666667,90,0.9784125913713345,43500.0
916,884,1.6379197164019597,0.30398927186022434,20.655959090909093,41.621212121212125,0.7727272727272727,66,0.9781828499370331,25500.0
1028,908,1.6651540941232146,0.06429077110494401,182.14029807692307,269.14903846153845,0.9759615384615384,208,0.9781373305192306,101500.0
1044,1018,1.683908082167807,0.013758856549677938,100.05580714285713,140.47619047619048,1.0,42,0.9776908898320262,21000.0
818,822,1.6653603980872218,0.03537669940799961,50.938703333333336,78.96666666666667,1.0,30,0.9767571690572886,15000.0
1332,1324,1.6732570562887281,0.023778692578720655,97.77360714285714,127.35714285714286,1.0,14,0.9764364302891075,7000.0
1309,1296,1.690909090909091,0.0001652892561983452,24.3432,35.5,1.0,2,0.9764132231404958,1000.0
691,685,1.5495789114562684,0.18748655485286353,29.78644,55.8,1.0,20,0.9760775310383666,10000.0
1366,1332,1.5329790755931754,0.779684300521609,117.44302857142857,155.42857142857142,0.42857142857142855,7,0.9756683489651814,1500.0
1105,1085,1.6331772299693452,0.0935260652624083,27.50507358490566,45.83018867924528,0.9811320754716981,53,0.97566833420797,26000.0
1054,1121,1.6717757804975852,0.08509094006746981,89.785365625,128.13541666666666,0.9375,96,0.975487594219275,45000.0
725,726,1.645541374414661,0.05678751825917472,32.629825000000004,47.43333333333333,1.0,60,0.9752528052436168,30000.0
1028,857,1.6734710544413245,0.05999618191737268,435.06910408163264,544.6326530612245,0.9591836734693877,49,0.9751423783925578,23500.0
1248,1239,1.6168483003242518,0.09407183654446709,34.466265,57.4,1.0,20,0.9749608710930409,10000.0
767,757,1.6010902419174882,0.1130670705019173,65.25731176470588,75.82352941176471,1.0,34,0.9743562179175705,17000.0
1028,1100,1.6193115283062023,0.14643563726212766,66.07392884615385,90.59615384615384,0.9423076923076923,52,0.974347610193427,24500.0
234,716,1.6767480667480668,0.012149661238835026,23.124657142857142,42.857142857142854,1.0,7,0.9743441250708772,3500.0
328,6,1.6457673760551608,0.05260000309416574,127.22097,168.9,1.0,40,0.974086951350314,20000.0
748,908,1.6578719604568364,0.044701792192013874,292.22204,403.92727272727274,0.990909090909091,110,0.9738320491130661,54500.0
975,965,1.6430110322022087,0.06889378997156542,23.697622972972972,29.39189189189189,0.9864864864864865,74,0.973818495818299,36500.0
489,488,1.640454981623305,0.057621872905730655,24.206684210526316,27.842105263157894,1.0,19,0.9734685545210412,9500.0
351,346,1.645540142067506,0.05054844358897493,26.203328571428575,31.214285714285715,1.0,14,0.9733805899036949,7000.0
928,923,1.666382565223986,0.022625267504068052,29.037799999999997,44.5,1.0,20,0.9733406063408149,10000.0
999,997,1.6631863385178878,0.02480057604254634,60.30558518518519,91.5925925925926,1.0,27,0.9727147082199191,13500.0
1161,1160,1.6704777449225334,0.014392003980337947,99.59610555555555,168.94444444444446,1.0,36,0.9725086991631148,18000.0
296,255,1.5518127297018094,0.4638287730915004,57.087812500000005,113.14583333333333,0.7083333333333334,48,0.9723737238081739,17000.0
603,607,1.6565362838853077,0.03032061355644335,89.35896825396826,106.61111111111111,1.0,126,0.9717106976210561,63000.0
701,696,1.651829895250948,0.03544239580490379,55.724716666666666,66.83333333333333,1.0,6,0.9713646768418503,3000.0
32,21,1.560307794057794,0.27359625207892724,12.667693333333334,22.2,0.8833333333333333,60,0.9712019932467958,26500.0
1124,908,1.643709901193465,0.04550842914855156,95.04290909090909,168.72727272727272,1.0,33,0.9711364892219516,16500.0
31,6,1.6601483839961553,0.022859731019004726,36.10416,56.4,1.0,5,0.9709172729041635,2500.0
699,699,1.5841385992093644,0.12383209514607872,49.59747,55.733333333333334,1.0,30,0.9708050682275694,15000.0
555,562,1.597454654290745,0.16952618208477374,237.36397991266375,328.73362445414847,0.9344978165938864,229,0.9701890613198962,107000.0
134,98,1.5985248585599436,0.160685039347166,23.69419223300971,29.262135922330096,0.941747572815534,103,0.9701397270727874,48500.0
1172,1159,1.6560560256491261,0.025691765018289257,15.573257142857143,26.785714285714285,1.0,14,0.9701299397651374,7000.0
872,882,1.6291568837641233,0.05923348357563005,40.21358870967742,57.5,1.0,62,0.9694327985783384,31000.0
1028,744,1.6438623910801455,0.04417376826182222,365.7442701863354,432.18633540372673,0.9937888198757764,161,0.9689337328733378,80000.0
878,857,1.655780865568208,0.020655407055006937,112.10555227272727,139.63636363636363,1.0,88,0.9685089683437854,44000.0
835,829,1.6206074587923844,0.07827227193193505,95.57160259740259,128.12987012987014,0.987012987012987,77,0.9678285612004305,38000.0
748,798,1.5829486517835294,0.11532387830700201,57.845295588235295,67.13235294117646,1.0,68,0.9677766242055125,34000.0
77,64,1.6597701149425288,0.010823094200026423,34.7797,62.0,1.0,2,0.9671549742370195,1000.0
1010,998,1.6614578686767076,0.008569957192494725,50.38399272727273,70.25454545454545,1.0,55,0.9671541346284316,27500.0
1372,1351,1.6654040404040404,0.0016866901336598232,38.80845,48.5,1.0,2,0.9666676232017142,1000.0
1040,1016,1.6666666666666667,0.0,14.162,20.0,1.0,2,0.9666666666666668,1000.0
828,818,1.658962877365304,0.009724976850136789,41.374125,53.0,1.0,4,0.9665026440011628,2000.0
948,947,1.6614906832298137,0.005574630608386996,24.751350000000002,36.5,1.0,2,0.9662686624744417,1000.0
916,591,1.6376996632067387,0.047310441078954865,323.9930117056856,372.943143812709,0.9899665551839465,299,0.9662629641615659,148000.0
1058,1053,1.6473864274550774,0.06356992345948531,20.87679019607843,31.274509803921568,0.9607843137254902,51,0.9662608421375236,24500.0
1098,1086,1.6219884865929404,0.056262883497505495,40.225996,53.0,1.0,25,0.9656742596864277,12500.0
942,931,1.6405228758169936,0.029828271177752143,24.679833333333335,28.0,1.0,3,0.9651576316801231,1500.0
110,101,1.626198681843843,0.0481767409647631,26.072429999999997,45.6,1.0,10,0.9649324950269661,5000.0
852,851,1.6361980516022134,0.034253656413440706,55.057455555555556,77.14285714285714,1.0,63,0.9647553175649176,31500.0
1038,1030,1.5700559267752388,0.448266719412852,24.60321836734694,34.673469387755105,0.673469387755102,49,0.9645432028604818,16500.0
687,682,1.6047027224273747,0.1585279300039663,82.81751666666666,110.33333333333333,0.9166666666666666,24,0.9644394679721396,11000.0
1159,1143,1.6499407013386478,0.014723501042553835,44.68373333333333,71.58333333333333,1.0,24,0.9643933308482254,12000.0
1343,1323,1.496011526298969,0.7182465330147557,98.8819,86.75,0.5,4,0.9638785704240144,1000.0
1245,1212,1.646245868826514,0.017517513119587123,34.59216,49.4,1.0,5,0.9637536014664818,2500.0
119,5,1.6416666666666666,0.023472222222222176,29.875999999999998,37.0,1.0,2,0.9637083333333334,1000.0
916,930,1.6111959654270736,0.1190003394050246,35.44835,41.333333333333336,0.9444444444444444,18,0.9635118213256701,8500.0
270,274,1.5515777181577695,0.39291036915548083,68.9671125,142.75,0.75,8,0.9635041980097521,3000.0
347,6,1.635887524394712,0.028402148298584017,114.47519738562092,150.13725490196077,1.0,153,0.96287565424746,76500.0
848,782,1.5802458824927987,0.16153507088408187,97.14744029850746,127.2089552238806,0.9402985074626866,67,0.9626484265011502,31500.0
916,961,1.5985393063337208,0.07625360358342105,83.427495,98.6,1.0,60,0.9622918036085146,30000.0
8,39,1.5920330450697655,0.08481057673348708,45.10216571428572,77.51428571428572,1.0,35,0.9622563910479525,17500.0
397,403,1.6180934568628935,0.059811131661189294,119.40768,139.4111111111111,0.9888888888888889,90,0.9618473889101808,44500.0
291,294,1.618009286831295,0.24805820647945226,129.664445,229.425,0.8,40,0.9616211766763537,16000.0
163,135,1.6621633036883607,0.12164986818681588,211.9881,300.4,0.8666666666666667,15,0.9613602819313891,6500.0
726,724,1.6461387393827152,0.06921406107570002,119.73149545454545,160.87878787878788,0.9393939393939394,66,0.9610378958939779,31000.0
1189,1175,1.6478086550166886,0.006160263681784037,29.63761666666667,48.166666666666664,1.0,12,0.9609715411112107,6000.0
8,387,1.6533704913357252,0.09835648970223054,146.521884,210.94,0.9,50,0.9608551434449593,22500.0
419,418,1.625442443176736,0.03553477020616475,42.08317777777778,51.77777777777778,1.0,9,0.9608374083325439,4500.0
866,863,1.6031333056177777,0.0641449558674962,19.810574285714285,30.37142857142857,1.0,35,0.96049680900736,17500.0
76,60,1.6375036439865633,0.01757833027203877,46.45601666666667,68.16666666666667,1.0,12,0.960274956676237,6000.0
1028,897,1.6269005572395854,0.03013415650715951,174.47344054054057,228.17567567567568,1.0,148,0.9598004698479822,74000.0
586,630,1.6318199554069117,0.02269057881426464,26.76388,40.7,1.0,10,0.9595351558070442,5000.0
1180,1168,1.6483516483516483,6.037918125830171e-05,20.7329,33.0,1.0,2,0.9593587730950367,1000.0
479,490,1.5538416217628968,0.2913658791442061,48.539883333333336,62.666666666666664,0.8333333333333334,6,0.9589464124484206,2500.0
217,211,1.6186528849572328,0.03762760204161064,19.443516666666667,31.36111111111111,1.0,36,0.9587494345953764,18000.0
488,485,1.6137209301592106,0.04309013331162368,56.65596176470588,82.55882352941177,1.0,34,0.9584154120571713,17000.0
858,744,1.6313649335722442,0.02231602118607151,263.00752151898735,330.3586497890295,0.9957805907172996,237,0.957974956999909,118000.0
7,107,1.6150444116889209,0.03963036293997577,49.27319019607843,57.549019607843135,1.0,51,0.957906873557561,25500.0
959,963,1.6329642429660516,0.014643972395510931,86.53083030303031,100.57575757575758,1.0,66,0.957578888905074,33000.0
406,416,1.6401960784313725,0.004744032689328457,71.88995,83.8,1.0,10,0.9575016411793476,5000.0
1071,1060,1.6071131540560888,0.048731636716117806,29.639409375,35.40625,1.0,32,0.957464752637271,16000.0
134,124,1.5980761126451395,0.07825691189653947,114.92705132743362,155.6283185840708,0.9823008849557522,113,0.9573977841137434,55500.0
1088,1163,1.6248608916167444,0.024660939675333664,93.81802,179.4,1.0,5,0.9573426385492979,2500.0
556,543,1.5514945652173913,0.371533570284604,14.2948625,29.5,0.75,8,0.9570578971723378,3000.0
28,6,1.611277244266898,0.08319493228817965,36.06767916666667,54.75,0.9583333333333334,24,0.9569693773932131,11500.0
1134,1070,1.6252204952599858,0.022553951849297496,51.711674074074075,62.55555555555556,1.0,27,0.9568543836587836,13500.0
166,135,1.6328199906222531,0.22627657627030756,184.45830307692307,262.4923076923077,0.7846153846153846,65,0.9563955845146089,25500.0
257,258,1.628787878787879,0.015668044077134968,19.583966666666665,31.0,1.0,3,0.9562155647382922,1500.0
926,935,1.6394230769230769,0.0004160502958579852,30.39245,47.5,1.0,2,0.9558940458579881,1000.0
1074,1059,1.5989489549032452,0.05436577878091586,50.64673333333334,67.16666666666667,1.0,6,0.955889315595573,3000.0
7,105,1.63746034853737,0.0023644369062011034,97.25148571428572,116.14285714285714,1.0,7,0.9556934704868084,3500.0
822,815,1.623474684972318,0.020414178494522605,34.68955555555556,46.25,1.0,36,0.955514127537284,18000.0
1175,908,1.6007343982142743,0.07479864977891182,262.783520625,404.8625,0.975,160,0.9552333542193833,78000.0
1221,1203,1.5185211047213614,0.24252149955568375,36.066725,58.166666666666664,0.9166666666666666,12,0.9551648917552497,5500.0
1249,1237,1.63165401426271,0.008048487942867864,58.38026666666667,72.0,1.0,3,0.9550761520879444,1500.0
1012,995,1.6180568459980222,0.025891388221932914,86.84048333333332,124.83333333333333,1.0,6,0.9549901548657888,3000.0
1044,1109,1.5864643301103658,0.06785867246123914,78.03539,91.66666666666667,1.0,30,0.9549433337825182,15000.0
834,984,1.612781315514517,0.067475975349255,64.47229090909092,102.05454545454545,0.9636363636363636,55,0.9544462279014924,26500.0
916,936,1.5961520190391265,0.0528257262341818,99.61501160714285,118.50892857142857,1.0,112,0.9543085254859052,56000.0
780,781,1.6183706816059757,0.022035744581056834,37.064175000000006,42.25,1.0,4,0.9539589960167073,2000.0
903,9,1.6294642857142856,0.006736288265306113,17.3227,30.0,1.0,2,0.9538066007653061,1000.0
388,385,1.6032248726055027,0.04123708652521314,24.857227272727272,34.67272727272727,1.0,55,0.953661074999765,27500.0
358,392,1.591250283440878,0.05674482281100179,57.26950625,67.1875,1.0,16,0.9535235602196518,8000.0
591,584,1.636995406968233,0.15815806054029743,27.372620833333333,34.291666666666664,0.8333333333333334,24,0.9522455809493825,10000.0
212,200,1.6103382049540038,0.19243158828011733,138.61257916666668,157.70833333333334,0.8333333333333334,144,0.9518647584656367,60000.0
995,996,1.5880958168699764,0.05511977889154515,53.32006870229008,74.55725190839695,1.0,131,0.9517742604154542,65500.0
52,6,1.62397504456328,0.006322139291626546,28.035024999999997,42.75,1.0,4,0.9514866596128,2000.0
746,740,1.6183851239625988,0.013454952567606468,26.021455000000003,44.35,1.0,20,0.9513905353553216,10000.0
250,251,1.6083286968819506,0.02661709551019061,27.80865,47.22727272727273,1.0,22,0.9513166074058375,11000.0
1123,1111,1.6037671957671957,0.03199468016012989,28.05092,41.6,1.0,5,0.9511052823549173,2500.0
1188,1180,1.5673467786274804,0.34718257777482825,23.855316666666667,37.1,0.7333333333333333,30,0.9510934847834407,11000.0
298,294,1.556390977443609,0.09166713776923512,80.7778,179.25,1.0,4,0.9500565323082142,2000.0
1461,719,1.5497943793745326,0.1498303538721666,64.276015,92.8,0.95,20,0.949866857911463,9500.0
447,446,1.5841568302092623,0.05283886223261417,35.806504545454544,40.40909090909091,1.0,22,0.9495143907534892,11000.0
397,404,1.5953691451460035,0.037799874219223616,119.31947407407407,137.66666666666666,1.0,27,0.9494876203241684,13500.0
916,978,1.6095967595448655,0.018095927876675157,156.055471,177.07,1.0,100,0.9492674821809489,50000.0
860,854,1.60346705956178,0.025937976152103956,33.1027,48.42857142857143,1.0,28,0.9491682166703432,14000.0
1115,1098,1.5943379446640316,0.035188277420437154,26.333372727272728,38.95454545454545,1.0,22,0.9482916610917438,11000.0
1046,1036,1.596240755563134,0.045368734010150624,39.75538108108108,47.770270270270274,0.9864864864864865,74,0.9480528683742447,36500.0
469,469,1.6105180204595582,0.07484840810166893,37.308012500000004,56.8125,0.9375,16,0.947911730614324,7500.0
888,880,1.5906996988518727,0.03854370296935293,24.886805000000003,35.775,1.0,40,0.9478429904315551,20000.0
1425,1407,1.6139162561576355,9.175786842679786e-05,39.1146,46.0,1.0,2,0.9455940298235822,1000.0
1223,1234,1.567017543859649,0.06247682363804249,21.076166666666666,32.333333333333336,1.0,3,0.9455500646352724,1500.0
434,425,1.592796766966866,0.02762758889533257,139.15288055555556,178.83333333333334,1.0,36,0.9454069834553461,18000.0
403,399,1.573655465660293,0.052704445368077696,57.58879743589743,80.87179487179488,1.0,39,0.9452735198745406,19500.0
447,447,1.611791926851026,0.0010193263148212822,61.571774999999995,69.0,1.0,4,0.9450225686348569,2000.0
93,104,1.607357173889432,0.006724265122955135,37.562466666666666,42.77777777777778,1.0,9,0.9449601490926595,4500.0
375,369,1.6007676248324276,0.013663876003254954,45.013710256410256,57.205128205128204,1.0,39,0.9444062127339475,19500.0
423,420,1.6566129858061291,0.21631406563178168,65.628325,107.27777777777777,0.7222222222222222,36,0.9442060806786529,13000.0
436,425,1.6264811282643274,0.12153813589427016,102.05841428571429,124.57142857142857,0.8571428571428571,7,0.9441967492168692,3000.0
445,442,1.5967681027176097,0.14017903904386692,30.84991219512195,45.78048780487805,0.8780487804878049,41,0.9441755869465455,18000.0
128,134,1.4970814132104455,0.1507423845940272,27.8944,39.75,1.0,4,0.9440552806623863,2000.0
862,1292,1.5935726125465104,0.02043106831804135,241.6328350877193,270.3333333333333,1.0,57,0.9435583655140166,28500.0
455,449,1.5879560186189927,0.040376126602801946,46.73328769230769,68.2,0.9846153846153847,65,0.9426798608130531,32000.0
777,763,1.5713529178958698,0.04709220501697346,41.00731923076923,58.80769230769231,1.0,26,0.9426688286634399,13000.0
1062,1095,1.5835845167887537,0.02862238729477797,32.110015625,51.375,1.0,32,0.9420205229039349,16000.0
894,908,1.585487041706635,0.20464947576078713,13.028964285714284,28.107142857142858,0.8214285714285714,28,0.9420182308394616,11500.0
1028,853,1.578133905243952,0.034692154996554224,101.37866082474227,122.65979381443299,1.0,97,0.9416612085965471,48500.0
360,382,1.5965008792122546,0.009679348478583457,46.29444285714286,51.0,1.0,7,0.941504156228477,3500.0
857,846,1.577617438052933,0.033859042646323466,51.36382619047619,58.38095238095238,1.0,42,0.9412046880150702,21000.0
767,764,1.5763888888888888,0.03481867283950616,30.001350000000002,33.5,1.0,2,0.9410011574074074,1000.0
609,562,1.5428207506414238,0.07932528952527125,60.48050357142857,90.60714285714286,1.0,28,0.9409258871141509,14000.0
575,585,1.547616655349283,0.07242810135454268,38.006083333333336,52.27777777777778,1.0,36,0.9407750925460762,18000.0
7,102,1.5718970327908521,0.03959219340763372,54.0627,64.36111111111111,1.0,36,0.940636471138631,18000.0
1175,1156,1.526002405705853,0.11730583204328943,52.66212708333333,84.625,0.9791666666666666,48,0.939342711895328,23500.0
1403,1332,1.6507448002993919,0.1301190737184303,131.87578000000002,177.0,0.8,5,0.9393336422352858,2000.0
919,914,1.559824121119006,0.04966230045524855,23.609312,27.8,1.0,50,0.938828338584177,25000.0
566,6,1.5895447182480107,0.029498599774491718,700.4057628787879,854.6482683982684,0.9805194805194806,924,0.9388233113873959,453000.0
936,920,1.5279519607770253,0.09163820224906999,33.65817894736842,48.526315789473685,1.0,19,0.9386722449855311,9500.0
418,417,1.6132754828407,0.22766235759802253,33.595275,51.0,0.75,4,0.9386089004156869,1500.0
486,476,1.5301768159847233,0.08820564615529827,34.42552222222222,48.80555555555556,1.0,36,0.9385324202404789,18000.0
1344,1323,1.510580303527349,0.6130617993371573,99.30272500000001,91.25,0.5,4,0.9381506612120869,1000.0
110,5,1.5495689655172413,0.060948647443519584,43.25705,72.0,1.0,2,0.9381121804399524,1000.0
1251,1229,1.5778101063642502,0.021333152405139742,24.190806666666667,32.8,1.0,15,0.937523988267242,7500.0
352,348,1.5679782101169715,0.08995779748291148,34.62404444444444,38.77777777777778,0.9444444444444444,18,0.9375119566249953,8500.0
499,496,1.5914612736647866,0.08048630294086984,50.86787142857143,58.904761904761905,0.9206349206349206,63,0.9369208765386519,29000.0
969,958,1.5705080758021936,0.02856227638855243,44.4637,48.2,1.0,30,0.9367719132374434,15000.0
681,676,1.565039125310023,0.034607563982432185,33.821177272727276,48.09090909090909,1.0,22,0.936397919318739,11000.0
168,6,1.570213882746704,0.24928752199448065,69.61724444444445,94.44444444444444,0.7777777777777778,9,0.9362051430303591,3500.0
138,136,1.5761247021075004,0.35094669503949755,28.010366666666666,42.916666666666664,0.6666666666666666,12,0.9357338893548495,4000.0
906,910,1.5491646313245393,0.11922791828902378,37.81933,50.96666666666667,0.9333333333333333,30,0.9354342280165229,14000.0
448,447,1.5811336460292815,0.009888335458920271,32.51067272727273,35.27272727272727,1.0,22,0.9354199590493887,11000.0
1004,997,1.5719517447421905,0.021612941057998124,30.14816338028169,45.0,1.0,71,0.9352645802142757,35500.0
426,428,1.5776993969734896,0.013877681818188289,67.3157,104.75,1.0,4,0.9352430633348524,2000.0
1097,1076,1.5781319517741443,0.013127287203098907,44.0799625,60.9375,1.0,16,0.9351909668705874,8000.0
1015,994,1.5633650592406767,0.032344071418249506,60.49447407407407,79.48148148148148,1.0,27,0.9350492451217456,13500.0
220,234,1.5857142857142859,0.0004081632653061291,19.087049999999998,24.5,1.0,2,0.9344081632653062,1000.0
1103,1087,1.5772164643957658,0.10979280030580724,30.120775000000002,43.65,0.9,20,0.9338244258500485,9000.0
1011,1000,1.5689668174962292,0.019930665037798383,32.421325,46.0,1.0,4,0.9335659265098312,2000.0
996,989,1.5042510860922573,0.12637241852763487,19.384748979591837,28.26530612244898,0.9795918367346939,49,0.9334897110156016,24000.0
1194,1178,1.5593569376247016,0.03199073834526086,14.621599999999999,24.073170731707318,1.0,41,0.933339996553459,20500.0
772,770,1.5103808761097763,0.09574208943799337,27.1334,29.0,1.0,9,0.9328749772753087,4500.0
1168,1158,1.5334268312414767,0.06269525161648054,15.383886666666665,24.9,1.0,30,0.9321793079815349,15000.0
916,949,1.5773127333989982,0.0022217423657605257,142.43103636363637,160.54545454545453,1.0,11,0.9315916160693275,5500.0
1007,1005,1.5312314642264586,0.06332679175749066,34.06872,45.6,1.0,10,0.9314906232178306,5000.0
1167,1145,1.5725417439703155,0.007887633736427818,18.24514285714286,26.285714285714285,1.0,7,0.9313829877090546,3500.0
933,928,1.4457338794280281,0.3266831125827403,34.94178,58.45,0.85,20,0.9312984855460333,8500.0
694,6,1.5572396084035238,0.08868942504913127,182.37141446945336,231.10932475884243,0.9389067524115756,311,0.9311746965996216,146000.0
1305,857,1.5658107033823767,0.015003729580418266,263.47667670454547,305.28977272727275,1.0,176,0.9308254002270762,88000.0
1098,1093,1.5006364859748058,0.16055777692112091,32.237169411764704,47.92941176470588,0.9411764705882353,85,0.9307748686427292,40000.0
1307,1293,1.5681818181818183,0.009297520661157023,12.94785,15.0,1.0,2,0.9300619834710746,1000.0
931,919,1.5384921618596994,0.047270899413397675,57.91730833333333,82.25,1.0,24,0.9295781345678991,12000.0
1148,1131,1.579075693674599,0.38838473444782684,28.774,40.2,0.6,20,0.9281456978041877,6000.0
748,807,1.5692208885514831,0.032527320840522934,188.149903968254,216.86507936507937,0.9682539682539683,126,0.9279227421489407,61000.0
1028,1014,1.5622317529552656,0.10519343429727376,26.895590476190478,43.523809523809526,0.9047619047619048,21,0.9278793028998599,9500.0
876,864,1.5547621119181894,0.018791382545044394,34.495623529411766,47.73529411764706,1.0,34,0.9275422595307891,17000.0
907,910,1.5508695367405154,0.09068961741625427,38.34455810810811,52.0,0.9324324324324325,74,0.9272844296508121,34500.0
574,575,1.542002070696697,0.03348829721105054,47.677144444444444,55.0,1.0,63,0.926847317441994,31500.0
1116,908,1.5614725994397252,0.05723890920413076,76.33637999999999,128.25,0.95,20,0.9267607125371293,9500.0
748,741,1.5409735829642197,0.03434412257878218,59.032186249999995,86.075,1.0,80,0.9266926699593225,40000.0
495,494,1.5291919282604414,0.06621947070087107,32.26460185185185,43.574074074074076,0.9814814814814815,54,0.9259870569588825,26500.0
251,256,1.405568690616076,0.4610283661120093,53.9031375,89.875,0.75,8,0.9255359860800332,3000.0
426,433,1.5075421727672638,0.07357294895422252,70.10588888888888,78.94444444444444,1.0,18,0.9250887537931723,9000.0
759,753,1.54352204438074,0.025441103082182993,27.445390000000003,38.6,1.0,40,0.925041148676951,20000.0
1119,908,1.5520341969598672,0.03771490833262634,109.67394146341462,167.46341463414635,0.975609756097561,41,0.9248110781130031,20000.0
949,944,1.5215065590771235,0.051491096841419885,30.71580833333333,43.5,1.0,12,0.9240499526832755,6000.0
170,166,1.5266122766122765,0.04448257000704553,10.629833333333332,18.166666666666668,1.0,6,0.9239896816470242,3000.0
517,509,1.4919397530001246,0.08701913784344964,21.02073181818182,28.772727272727273,1.0,22,0.9228816425530847,11000.0
192,188,1.5487600207946575,0.07764531081081634,48.98320344827586,52.08620689655172,0.9310344827586207,58,0.9221079463886941,27000.0
126,128,1.6470773160428334,0.2763269213083062,28.465459999999997,43.8,0.6,5,0.9217290028096252,1500.0
163,165,1.5138608870967742,0.053655329102352885,31.0980125,42.875,1.0,8,0.9216409535694156,4000.0
574,744,1.5259627634496178,0.22049501060912194,211.05920504587155,258.29816513761466,0.8165137614678899,218,0.9214877370029507,89000.0
1106,1091,1.4929697369143735,0.07937923684759401,13.698367647058824,18.147058823529413,1.0,34,0.9210016658200276,17000.0
851,849,1.5009140333475572,0.06441270909740336,43.60034473684211,61.55263157894737,1.0,38,0.919689426068244,19000.0
76,274,1.5510381100468176,0.1084783803974869,147.72351111111112,239.22222222222223,0.8888888888888888,9,0.9196254248046398,4000.0
1061,1054,1.5407744565217392,0.010611945472764823,22.698775,36.5625,1.0,16,0.9194933662505251,8000.0
827,824,1.5277472297104557,0.02734709546540908,60.52592542372881,86.50847457627118,1.0,59,0.919303020523805,29500.0
278,262,1.5207290860456297,0.03322784384586155,83.88906666666666,190.75,1.0,12,0.9182599875720103,6000.0
882,870,1.5145941046884042,0.074453832900313,38.96431,56.36666666666667,0.9666666666666667,30,0.9181737917454557,14500.0
459,456,1.598705235867621,0.17853988571921917,27.3622375,54.0,0.75,16,0.9180440600628142,6000.0
378,660,1.5606465698653198,0.1457418174806814,30.591754166666664,46.5,0.8333333333333334,24,0.9179811731903323,10000.0
813,813,1.520638730465981,0.03216522600259779,38.30243125,62.6875,1.0,16,0.9179050599871716,8000.0
1219,1418,1.569867469564097,0.053388739092111274,305.49983478260873,362.69565217391306,0.9130434782608695,23,0.9178766530315331,10500.0
1196,1188,1.5117011851974258,0.043240650477405725,18.308409523809523,25.69047619047619,1.0,42,0.9176526692221921,21000.0
694,689,1.4561502194088793,0.11726766556625637,73.44208,109.6,1.0,5,0.9176403874334287,2500.0
479,468,1.5091812445501056,0.04477586703506433,189.17303309352516,271.67625899280574,1.0,139,0.9171052579305616,69500.0
1272,1256,1.534979888603077,0.010365781453524478,18.986066666666666,27.11111111111111,1.0,9,0.9171016898772881,4500.0
1169,1150,1.5098865943344828,0.04145152000631148,33.11486363636364,48.0,1.0,55,0.9163900937356867,27500.0
1015,995,1.5232516836508767,0.022803812349401594,56.32389375,71.4375,1.0,16,0.9161418171651713,8000.0
1135,1056,1.5378787878787878,0.00286960514233241,44.095749999999995,59.0,1.0,2,0.916012396694215,1000.0
887,869,1.51254760392017,0.036562429836380805,35.347552941176474,48.88235294117647,1.0,34,0.9159877705189824,17000.0
463,436,1.498756716616995,0.05446209719261485,48.725814285714286,70.28571428571429,1.0,7,0.9158413158045826,3500.0
1486,1467,1.5999999999999999,0.41795918367346924,39.29405,48.0,0.5,2,0.9153877551020408,500.0
411,415,1.507315215648549,0.04104343011337564,33.4919,48.333333333333336,1.0,6,0.9152391152934324,3000.0
993,986,1.5190972222222223,0.02370675797325102,31.060100000000002,41.0,1.0,4,0.9147509162808641,2000.0
